,车辆id,充电需求产生的时间,充电需求产生的地址,预估充电时长,车辆剩余行驶里程
5147,147,14.113668734300187,[64 93],1.8773665996888134,187.1055667185311
5148,148,13.570794860886306,[90 11],0.9193984524458031,346.76692459236614
5149,149,14.309249464644294,[68 41],2.3082091662091315,115.29847229847807
5150,150,14.006790493983669,[40 65],0.7285975603013339,378.56707328311103
5151,151,13.2761007337189,[11 71],0.5425011417511981,409.583143041467
5152,152,13.777686838843005,[85 33],0.9313009960632219,344.7831673227964
5153,153,14.015255274717575,[11 64],1.4397637032272024,260.0393827954663
5154,154,14.61151700486096,[41  8],1.7682725195373588,205.2879134104402
5155,155,14.162008386468274,[14 48],1.061604696245528,323.0658839590787
5156,156,14.51151216468319,[86 84],2.257907950232939,123.68200829451018
5157,157,13.62155882247045,[17 56],1.6066136436662275,232.23105938896208
5158,158,13.490323706992514,[42  7],0.6948958279026034,384.18402868289945
5159,159,13.710217559567939,[18 56],1.1768166310974122,303.86389481709796
5160,160,14.594734126788987,[87 12],2.049855506038181,158.35741566030316
5161,161,13.365087178679794,[19  2],1.2442853684381425,292.6191052603096
5162,162,14.55983629463801,[56 61],1.8112801188305656,198.11998019490574
5163,163,14.668677444994067,[15 62],1.599437739676358,233.4270433872737
5164,164,13.543746330602355,[39 20],1.438578710973979,260.23688150433685
5165,165,14.19618988466571,[59 68],1.205837820822139,299.02702986297686
5166,166,14.307626077428132,[56 61],2.203786205201999,132.70229913300017
5167,167,14.472127701198838,[37 21],1.0914642946729443,318.08928422117594
5168,168,14.221441552650166,[38 13],0.6622243475891962,389.62927540180067
5169,169,14.348951361681861,[90  8],1.3756772839971674,270.7204526671388
5170,170,14.836647149018276,[91 21],1.9098832725093087,181.68612124844856
5171,171,13.416770348701043,[45 19],0.26290839474417793,456.1819342093036
5172,172,13.655336827554645,[68 17],1.219935663271994,296.67738945466766
5173,173,14.735075813372553,[43  4],1.6988310000983204,216.86149998361327
5174,174,14.045238253941013,[39 97],1.2297382309231448,295.0436281794759
5175,175,14.40904248460657,[87 12],1.538286827355948,243.61886210734198
5176,176,13.877478650316021,[18 69],2.0393390258208988,160.11016236318355
5177,177,13.85208895818627,[25 67],1.881005812649214,186.499031225131
5178,178,13.747880987949747,[52 79],1.0801040319272532,319.98266134545776
5179,179,13.94184183772783,[70 39],1.6177530652327063,230.37448912788227
5180,180,13.422620135249126,[46 27],2.1776630173059512,137.05616378234146
5181,181,13.597191311874246,[70 28],0.7019992060740604,383.00013232098996
5182,182,13.779644561039714,[ 2 38],1.9992966037757758,166.78389937070403
5183,183,14.107409906378619,[56 53],2.372621071559838,104.56315474002697
5184,184,14.02265220616867,[44 16],1.294906487684869,284.18225205252185
5185,185,13.678914547268581,[11 63],1.4013589236322734,266.4401793946211
5186,186,14.570298960040054,[51 73],1.1478514766008274,308.6914205665288
5187,187,14.053976482702486,[66 65],1.872213667223625,187.9643887960625
5188,188,14.081724496614806,[47 79],1.8043423642292764,199.27627262845394
5189,189,14.48390692287042,[88 23],2.2149003778628273,130.8499370228621
5190,190,14.413472755120605,[87 79],1.0939209945985238,317.67983423357936
5191,191,13.542135499919514,[47 74],0.8704530180965993,354.9244969839001
5192,192,13.7200652082582,[96 71],1.5956925999592009,234.0512333401332
5193,193,14.028097114845671,[95 57],1.172484621806181,304.5858963656365
5194,194,14.607744271676992,[45 12],1.2244006657254545,295.9332223790909
5195,195,14.578778856931795,[19  1],2.3530908356083406,107.81819406527656
5196,196,14.000195844899855,[33 77],1.3661340682507257,272.3109886248791
5197,197,13.739267751055586,[42 97],2.3575741201530556,107.07097997449074
5198,198,14.176760996542916,[34 68],1.6881753123247392,218.6374479458768
5199,199,13.857123035756317,[69 27],1.4318451287195526,261.35914521340794
5200,200,13.49335862102107,[66 83],2.1416338866375826,143.06101889373625
5201,201,13.630369929769783,[52 73],1.8156464048938854,197.3922658510191
5202,202,14.406188499576963,[98 93],2.057675102263026,157.05414962282896
5203,203,14.30153861868734,[90  5],1.1873200695301134,302.11332174498114
5204,204,13.224650460919193,[44 54],1.3502573497244021,274.9571083792663
5205,205,14.324515100420774,[69  4],0.7046017157739228,382.56638070434616
5206,206,13.82294795024943,[44 88],1.8826782060575709,186.22029899040484
5207,207,13.576904288636975,[90  5],1.849821690924476,191.69638484592068
5208,208,14.345739038532436,[41 90],1.687035804716801,218.82736588053316
5209,209,13.957497226927831,[60 65],1.7801913945392243,203.3014342434626
5210,210,13.585141849824014,[83 59],2.5105059995164734,81.5823334139211
5211,211,14.433745688329191,[62 74],1.607673233847076,232.0544610254873
5212,212,14.294819645722281,[64 38],2.565493297606805,72.41778373219917
5213,213,13.940249022372882,[58 95],2.6026546702834525,66.22422161942458
5214,214,14.027159112779621,[34 83],1.385335332983843,269.11077783602616
5215,215,13.442435835557331,[82  2],1.6034782459559975,232.7536256740004
5216,216,13.62898017939154,[15 52],1.7595533746924328,206.74110421792787
5217,217,14.084992081850547,[41 89],1.2119351188943204,298.01081351761326
5218,218,14.832381648679158,[36 71],0.816908499247064,363.8485834588227
5219,219,14.07706646517634,[94 63],1.3556423281349104,274.0596119775149
5220,220,13.819580220011149,[38 95],1.3740163504047453,270.99727493254244
5221,221,13.798874159438629,[29 98],1.131203947162597,311.46600880623384
5222,222,13.59709245734744,[50 75],1.6679196086511503,222.0133985581416
5223,223,13.900991437842,[21 69],1.9880387414630563,168.6602097561573
5224,224,14.281243101761937,[81 58],2.277725060543105,120.37915657614917
5225,225,14.86856844451746,[42 47],1.6536731964911378,224.38780058481038
5226,226,14.037137725331087,[63 72],1.9046876947820761,182.55205086965398
5227,227,14.129421570452642,[43 49],2.1868661788210053,135.52230352983244
5228,228,14.824785014240895,[45 92],2.0055786654584478,165.73688909025873
5229,229,13.756203335663596,[44 91],1.1441731838393165,309.3044693601139
5230,230,14.133291040114777,[84 33],1.527996917295792,245.33384711736804
5231,231,13.914624201887753,[90 98],1.8412190169113662,193.13016384810564
5232,232,13.295726727113772,[16 38],1.8058920756431531,199.0179873928078
5233,233,14.167955069326217,[46 17],1.9155147248302151,180.7475458616308
5234,234,14.324996928351672,[40 97],2.5668215820391693,72.19640299347178
5235,235,13.943566878414561,[28 74],1.5312146110658829,244.79756482235285
5236,236,13.117822697508927,[32 83],0.8590214322200954,356.8297612966507
5237,237,13.427794502025623,[40  8],2.218068541103761,130.32190981603983
5238,238,13.552042786889162,[36 69],2.046252792973876,158.95786783768736
5239,239,13.839914749175094,[90 25],1.8568777455451677,190.52037574247205
5240,240,14.701842955744887,[74 33],0.3434256899757149,442.7623850040476
5241,241,14.002259153497883,[ 5 82],2.7846109802030874,35.8981699661521
5242,242,13.873994166775155,[19 52],1.4469272875019417,258.8454520830097
5243,243,14.323319596212434,[13 87],1.7509606284638188,208.17322858936353
5244,244,13.199534145490196,[16 49],1.1703884980233523,304.9352503294413
5245,245,14.219470026281197,[84  1],1.108817271042366,315.197121492939
5246,246,14.75534556048936,[58 55],1.7996267671414619,200.06220547642303
5247,247,14.265118354499203,[68 21],1.5453473740986392,242.44210431689348
5248,248,14.225320121301856,[94 62],1.6196867347770694,230.05221087048844
5249,249,13.741188587283823,[36 68],1.93671970619698,177.21338230050333
5250,250,13.43288535548887,[35 75],1.565713086338005,239.04781894366582
5251,251,14.869006506841668,[27 65],1.6832569312104946,219.45717813158424
5252,252,14.52156125859541,[45 16],1.7213929228496807,213.10117952505323
5253,253,13.709952678394624,[17 82],0.5568357095106002,407.19404841489995
5254,254,13.658432341717983,[12 64],1.4787847739101185,253.53587101498027
5255,255,14.798960116386446,[ 3 32],2.198752955618256,133.541174063624
5256,256,14.752846468788992,[46  5],2.297098901205916,117.15018313234731
5257,257,13.18355311643156,[ 5 35],1.332431371344421,277.92810477592985
5258,258,14.229368463859336,[46 94],1.2573097234567434,290.4483794238761
5259,259,14.546399000259166,[86 75],1.0513111583654722,324.7814736057547
5260,260,14.734760782415641,[87 24],1.8414425575111428,193.0929070814762
5261,261,14.506325901858027,[86 24],1.7223257103150942,212.9457149474843
5262,262,13.920692674915236,[40 48],1.5832910433339935,236.11815944433442
5263,263,13.8384461320907,[97 64],1.5222230139269604,246.2961643455066
5264,264,13.289698045925123,[ 7 69],1.685125392752111,219.14576787464816
5265,265,13.450662654147324,[ 7 83],2.3561784617358565,107.30358971069057
5266,266,14.512196059153345,[ 6 94],1.7241403885336346,212.64326857772755
5267,267,13.976546098689624,[37 55],1.6063379213642268,232.2770131059622
5268,268,13.576966390227408,[47 76],1.968000526889771,171.99991218503817
5269,269,13.791944075194495,[ 2 76],1.3883069846528169,268.61550255786386
5270,270,14.065637732509348,[43 19],1.860448162806637,189.92530619889382
5271,271,13.888813307541348,[94 70],2.0990334443831884,150.16109260280194
5272,272,14.096599058669154,[58 61],1.0262087332193826,328.9652111301029
5273,273,13.784575586008101,[59 70],2.467698968358739,88.71683860687685
5274,274,13.177434199254373,[54  0],2.1735798751489046,137.73668747518255
5275,275,13.868864896771782,[32 68],1.4966313226205852,250.56144622990246
5276,276,13.723298641263872,[10 86],1.008645685589267,331.8923857351222
5277,277,14.178975133524066,[16 89],1.664267249594607,222.62212506756552
5278,278,13.346530259600078,[41 30],1.090180422886964,318.3032628521726
5279,279,14.347455457136828,[18 51],0.8619771140145727,356.33714766423793
5280,280,14.160505654789205,[45 29],1.7075571310274766,215.4071448287539
5281,281,14.550094513614237,[39 62],1.3236186818202937,279.39688636328435
5282,282,13.460392068806367,[33 79],1.1232041715993657,312.79930473343904
5283,283,13.654494661456704,[10 66],1.77919211081988,203.46798153001998
5284,284,13.66279490593736,[42 71],0.2976314579439405,450.3947570093432
5285,285,14.082700097111827,[59 71],1.0834964884180986,319.41725193031687
5286,286,14.0653790862684,[37 54],2.030526685996721,161.5788856672132
5287,287,14.119971808804996,[65 71],2.2837557250535303,119.37404582441162
5288,288,14.150009311235038,[39 55],1.0530116984498132,324.49805025836446
5289,289,14.327076035506428,[41 64],1.2248121413539725,295.86464310767127
5290,290,14.023426972281046,[53 73],2.166941445827816,138.84309236203066
5291,291,14.502796967507322,[ 2 74],1.5693395910620969,238.4434014896505
5292,292,13.130809496862966,[88  5],1.7514940700326922,208.08432166121796
5293,293,13.962154374151332,[38 26],2.0105715045085506,164.9047492485749
5294,294,13.803012521383309,[45 31],1.8572377877419255,190.46036870967907
5295,295,13.914954623132115,[89 26],1.440734734646141,259.8775442256432
5296,296,13.48796587022217,[32 62],1.5548584049490761,240.8569325084873
5297,297,13.447674761279076,[45 92],2.1506691080707663,141.55514865487228
5298,298,14.03309578468555,[36  1],1.4849539213827694,252.5076797695384
5299,299,13.972822405125266,[72 58],0.9392424982787654,343.4595836202057
5300,300,14.154218484373322,[10 69],1.261950541824083,289.6749096959861
5301,301,13.65768910513888,[22 83],1.6198412376490403,230.02646039182662
5302,302,14.563153492987233,[90 24],2.5618998254826044,73.01669575289927
5303,303,14.345683749245046,[ 6 42],1.7890445652778832,201.82590578701945
5304,304,14.420442843002428,[ 2 74],1.9809577929028297,169.84036784952838
5305,305,13.812762709426277,[69 25],2.6470181504656307,58.83030825572821
5306,306,14.794578927962114,[38 88],1.0224928245945,329.58452923425
5307,307,14.097109123714402,[76 58],1.894610749243948,184.23154179267533
5308,308,13.848569979976237,[44 55],2.2282720134404252,128.62133109326246
5309,309,14.034861919057326,[61 96],1.8374356588080683,193.76072353198862
5310,310,14.091806097096852,[90  3],0.612782408507897,397.86959858201715
5311,311,13.845493573684083,[ 9 44],1.9120792319826423,181.32012800289297
5312,312,14.257094966356885,[34 73],0.5567404857647946,407.2099190392009
5313,313,14.551091738737778,[90 99],0.6177980264206995,397.03366226321674
5314,314,13.30447898762015,[38 91],0.4418612029629352,426.35646617284414
5315,315,13.984668705455132,[62 93],1.7632386102849957,206.12689828583405
5316,316,14.434304053276401,[59 54],0.651967599561944,391.33873340634267
5317,317,14.523539135723619,[11 87],1.6633918449280607,222.76802584532322
5318,318,13.104814784830555,[96 40],0.6530918641399778,391.1513559766704
5319,319,14.32265236258823,[83  1],1.985002510803239,169.16624819946017
5320,320,14.55352209012313,[92 57],1.6791306092289733,220.14489846183778
5321,321,14.321394465515224,[31 77],1.5195326181012958,246.74456364978403
5322,322,13.865953109492114,[58 94],1.6870481191691118,218.8253134718147
5323,323,13.475512694332028,[57 97],1.0286921163198137,328.55131394669775
5324,324,14.745362779936139,[40 85],2.1358738463701625,144.0210256049729
5325,325,14.077267510133725,[37  5],1.328322443505501,278.6129260824165
5326,326,13.614172493829248,[38 29],1.233749142049723,294.3751429917128
5327,327,14.781613385237481,[37 18],0.6873106263512248,385.4482289414625
5328,328,13.475053882024014,[85  1],1.6488938598752598,225.1843566874567
5329,329,14.37824801319377,[69 24],2.2933704817812735,117.77158636978776
5330,330,13.602010560984985,[26  2],1.578483633266288,236.9193944556187
5331,331,13.642938256828263,[88 24],1.5526353928515904,241.22743452473495
5332,332,13.96183843366505,[66 31],1.6258307514160293,229.02820809732847
5333,333,14.071803577383339,[13 89],2.0460304294628764,158.99492842285392
5334,334,13.475785142908329,[16  0],1.52026997188138,246.62167135310335
5335,335,14.844559064020707,[94 68],0.8424818333312136,359.58636111146444
5336,336,13.670821964115692,[16 86],1.9037395263056953,182.71007894905077
5337,337,13.463816642256296,[ 7 86],0.5682358324372971,405.2940279271171
5338,338,14.306635015729178,[94 82],1.5487850645860304,241.86915590232826
5339,339,13.838229912671105,[16 54],0.9044037589985158,349.266040166914
5340,340,13.692787494363927,[88  3],1.2489678154172705,291.83869743045494
5341,341,14.601491780841066,[90 85],0.8999986072482239,350.000232125296
5342,342,13.54812394509434,[69 16],1.6912356869746592,218.12738550422347
5343,343,14.292868270597156,[22 83],0.8747630243084443,354.2061626152593
5344,344,14.61792729712263,[12 87],1.5543919129978523,240.93468116702462
5345,345,13.748568071218477,[98 59],1.672809605922963,221.19839901283953
5346,346,14.1959304488762,[37 90],2.1298145278286236,145.03091202856274
5347,347,14.19491389580191,[58 50],2.173747225442758,137.70879575954035
5348,348,13.446461985892503,[39 63],1.78144822444686,203.09196259219001
5349,349,13.680530346644954,[90 11],1.9293883396993565,178.43527671677393
5350,350,13.635386728313444,[41 23],1.5115822062140762,248.06963229765398
5351,351,14.279054353395919,[67  0],1.0747259932591673,320.8790011234721
5352,352,14.713807059440343,[85  0],1.1382552456314425,310.2907923947596
5353,353,13.968399724263714,[41  3],1.2402041395435068,293.2993100760822
5354,354,13.60265978085068,[15 47],1.2038955811469687,299.3507364755052
5355,355,14.55802738330536,[53 78],1.8622785474772818,189.6202420871197
5356,356,13.770403942597397,[69 22],2.0824111652953725,152.93147245077125
5357,357,13.68637663718418,[12 40],2.2007244883902475,133.2125852682921
5358,358,14.00128509242192,[17 68],0.9974515231253148,333.7580794791142
5359,359,13.228880312750709,[85 59],0.37081708104345457,438.19715315942426
5360,360,14.481387485097061,[94 96],1.755158841741017,207.47352637649715
5361,361,14.636130201880055,[91 28],2.652057571110754,57.99040481487435
5362,362,14.304100155150818,[78  1],1.5899342639698983,235.01095600501696
5363,363,14.876027399820325,[40 61],2.0833980397562826,152.76699337395291
5364,364,13.5962797597828,[14 88],0.747092604895855,375.48456585069084
5365,365,13.895004014105897,[38 92],0.5128675495957168,414.5220750673805
5366,366,14.170025730009515,[92 41],1.635224163739834,227.46263937669434
5367,367,14.550847824990313,[86 17],0.6581123402366411,390.31460996055984
5368,368,13.394420977428561,[40 15],1.4353910331762996,260.7681611372834
5369,369,13.841245325384604,[64 94],0.466177355874243,422.30377402095945
